customer_id,recency,frequency,monetary,segment
CS3419,2015-02-04,22,1635,VIP
CS3420,2015-03-11,28,1768,VIP
CS3421,2015-02-26,24,1617,VIP
CS3422,2014-06-11,14,930,Silver
CS3423,2015-02-18,17,1165,Gold
CS3424,2015-02-18,17,1219,Gold
CS3425,2015-02-22,20,1366,Gold
CS3426,2015-01-29,28,1896,VIP
CS3427,2015-03-02,16,1174,Gold
CS3428,2014-10-25,22,1553,VIP
CS3429,2014-10-20,22,1599,VIP
CS3430,2015-01-12,15,1006,Gold
CS3431,2014-11-19,22,1661,VIP
CS3432,2015-01-06,16,1092,Gold
CS3433,2015-02-25,20,1354,Gold
CS3434,2014-09-17,21,1429,VIP
CS3435,2015-02-03,16,1041,Gold
CS3436,2014-11-23,17,1256,Gold
CS3437,2015-02-06,17,1329,Gold
CS3438,2014-08-28,17,1175,Gold
CS3439,2015-02-02,21,1320,Gold
CS3440,2015-03-04,29,1905,VIP
CS3441,2014-12-25,26,1721,VIP
CS3442,2015-03-07,26,1850,VIP
CS3443,2014-10-18,16,1113,Gold
CS3444,2015-01-13,20,1453,VIP
CS3445,2014-07-20,13,839,Silver
CS3446,2015-02-27,12,837,Silver
CS3447,2014-12-16,24,1810,VIP
CS3448,2015-02-03,21,1640,VIP
CS3449,2015-01-14,16,1048,Gold
CS3450,2014-09-30,23,1690,VIP
CS3451,2015-03-03,23,1736,VIP
CS3452,2015-03-03,24,1714,VIP
CS3453,2015-02-16,25,1726,VIP
CS3454,2015-02-09,21,1434,VIP
CS3455,2014-05-29,21,1292,Gold
CS3456,2015-01-08,23,1679,VIP
CS3457,2015-02-09,14,1048,Gold
CS3458,2015-03-13,18,1181,Gold
CS3459,2015-01-15,21,1361,Gold
CS3460,2015-01-22,19,1440,VIP
CS3461,2015-02-06,15,997,Silver
CS3462,2014-12-11,24,1843,VIP
CS3463,2015-01-07,21,1500,VIP
CS3464,2015-02-16,20,1321,Gold
CS3465,2015-02-11,20,1286,Gold
CS3466,2015-03-05,21,1429,VIP
CS3467,2014-11-11,12,813,Silver
CS3468,2015-01-10,24,1830,VIP
CS3469,2014-12-24,22,1516,VIP
CS3470,2015-01-13,30,2035,VIP
CS3471,2014-11-10,21,1538,VIP
CS3472,2015-01-02,17,1115,Gold
CS3473,2015-01-09,20,1406,VIP
CS3474,2014-12-22,17,1113,Gold
CS3475,2015-01-11,25,1811,VIP
CS3476,2014-12-29,18,1322,Gold
CS3477,2015-01-06,31,1978,VIP
CS3478,2015-03-08,21,1391,Gold
CS3479,2015-03-01,14,1015,Gold
CS3480,2015-03-10,27,1890,VIP
CS3481,2015-03-05,24,1601,VIP
CS3482,2014-12-25,17,1208,Gold
CS3483,2014-11-20,29,1977,VIP
CS3484,2014-10-14,13,867,Silver
CS3485,2014-09-19,25,1633,VIP
CS3486,2014-10-12,16,1147,Gold
CS3487,2014-04-05,9,703,Silver
CS3488,2015-02-01,22,1490,VIP
CS3489,2015-02-14,19,1357,Gold
CS3490,2015-03-09,18,1155,Gold
CS3491,2015-02-25,18,1165,Gold
CS3492,2015-03-08,26,1826,VIP
CS3493,2014-09-26,20,1397,Gold
CS3494,2014-12-30,15,1074,Gold
CS3495,2014-10-16,19,1326,Gold
CS3496,2015-02-09,16,1254,Gold
CS3497,2014-12-10,11,900,Silver
CS3498,2015-03-05,22,1480,VIP
CS3499,2015-01-09,21,1330,Gold
CS3500,2015-02-12,21,1495,VIP
CS3501,2015-03-06,27,2083,VIP
CS3502,2014-11-25,17,1057,Gold
CS3503,2015-02-10,17,1143,Gold
CS3504,2015-03-07,30,2207,VIP
CS3505,2015-01-08,23,1627,VIP
CS3506,2014-09-02,14,906,Silver
CS3507,2015-02-24,15,1054,Gold
CS3508,2015-01-30,20,1453,VIP
CS3509,2015-01-24,28,2151,VIP
CS3510,2015-01-11,23,1603,VIP
CS3511,2015-03-08,20,1390,Gold
CS3512,2015-03-08,16,1215,Gold
CS3513,2014-11-01,15,1154,Gold
CS3514,2015-01-14,20,1532,VIP
CS3515,2015-01-31,25,1679,VIP
CS3516,2015-02-26,14,941,Silver
CS3517,2015-03-15,24,1654,VIP
CS3518,2015-03-07,25,1560,VIP
CS3519,2015-02-03,22,1668,VIP
CS3520,2015-02-03,24,1678,VIP
CS3521,2014-11-30,21,1506,VIP
CS3522,2014-12-09,11,742,Silver
CS3523,2015-03-08,17,1089,Gold
CS3524,2015-02-03,22,1475,VIP
CS3525,2015-01-18,17,1269,Gold
CS3526,2015-03-06,24,1583,VIP
CS3527,2015-02-01,17,1031,Gold
CS3528,2014-11-02,21,1407,VIP
CS3529,2014-11-24,21,1465,VIP
CS3530,2014-11-25,30,2186,VIP
CS3531,2015-02-10,22,1611,VIP
CS3532,2014-07-01,14,1007,Gold
CS3533,2015-01-20,19,1406,VIP
CS3534,2015-01-23,15,1095,Gold
CS3535,2014-12-19,19,1281,Gold
CS3536,2014-12-10,21,1689,VIP
CS3537,2014-04-22,15,1029,Gold
CS3538,2015-02-06,12,934,Silver
CS3539,2015-03-08,19,1406,VIP
CS3540,2015-03-04,23,1646,VIP
CS3541,2015-02-10,26,1932,VIP
CS3542,2014-11-26,21,1595,VIP
CS3543,2015-02-01,24,1676,VIP
CS3544,2015-01-11,20,1444,VIP
CS3545,2015-02-11,20,1368,Gold
CS3546,2014-12-25,16,1130,Gold
CS3547,2015-02-20,21,1531,VIP
CS3548,2015-02-07,19,1398,Gold
CS3549,2015-03-04,19,1441,VIP
CS3550,2015-01-01,20,1403,VIP
CS3551,2015-03-15,18,1205,Gold
CS3552,2015-03-14,21,1467,VIP
CS3553,2015-03-11,14,1098,Gold
CS3554,2015-02-06,17,1305,Gold
CS3555,2014-11-20,18,1194,Gold
CS3556,2014-11-16,13,853,Silver
CS3557,2015-03-10,24,1872,VIP
CS3558,2015-03-04,20,1449,VIP
CS3559,2015-02-24,23,1536,VIP
CS3560,2015-03-14,20,1473,VIP
CS3561,2015-02-04,28,1967,VIP
CS3562,2014-12-16,16,1274,Gold
CS3563,2015-03-01,21,1486,VIP
CS3564,2015-01-24,20,1330,Gold
CS3565,2015-02-19,13,876,Silver
CS3566,2015-03-02,21,1505,VIP
CS3567,2014-10-16,15,1044,Gold
CS3568,2015-01-30,26,1863,VIP
CS3569,2015-02-13,23,1668,VIP
CS3570,2015-03-15,23,1550,VIP
CS3571,2015-01-23,19,1276,Gold
CS3572,2014-08-04,19,1323,Gold
CS3573,2014-07-10,13,952,Silver
CS3574,2015-02-27,22,1482,VIP
CS3575,2015-02-28,16,1069,Gold
CS3576,2015-01-07,20,1414,VIP
CS3577,2015-02-25,20,1388,Gold
CS3578,2014-11-19,16,1063,Gold
CS3579,2014-12-29,24,1566,VIP
CS3580,2014-01-16,19,1413,VIP
CS3581,2015-01-15,20,1350,Gold
CS3582,2014-09-26,20,1459,VIP
CS3583,2015-02-09,17,1084,Gold
CS3584,2015-02-22,20,1564,VIP
CS3585,2015-02-08,15,1096,Gold
CS3586,2015-01-23,23,1675,VIP
CS3587,2014-12-06,21,1466,VIP
CS3588,2015-02-13,25,1815,VIP
CS3589,2015-01-04,20,1388,Gold
CS3590,2015-01-04,16,1067,Gold
CS3591,2015-01-05,28,1757,VIP
CS3592,2015-03-05,27,1804,VIP
CS3593,2015-03-07,23,1649,VIP
CS3594,2015-01-10,26,1999,VIP
CS3595,2015-03-10,19,1293,Gold
CS3596,2015-03-03,22,1601,VIP
CS3597,2015-01-13,23,1618,VIP
CS3598,2014-12-12,20,1398,Gold
CS3599,2015-01-11,20,1375,Gold
CS3600,2014-12-05,17,1138,Gold
CS3601,2014-12-05,11,768,Silver
CS3602,2015-02-27,20,1566,VIP
CS3603,2015-01-24,16,1050,Gold
CS3604,2015-03-06,19,1175,Gold
CS3605,2015-01-13,16,998,Silver
CS3606,2015-02-18,16,1150,Gold
CS3607,2015-03-01,20,1432,VIP
CS3608,2014-11-19,17,1159,Gold
CS3609,2015-02-07,18,1202,Gold
CS3610,2015-02-21,28,1910,VIP
CS3611,2015-02-13,22,1729,VIP
CS3612,2015-01-14,26,1650,VIP
CS3613,2014-12-14,18,1397,Gold
CS3614,2015-01-19,20,1328,Gold
CS3615,2015-01-21,31,2263,VIP
CS3616,2015-01-19,15,1023,Gold
CS3617,2015-02-21,22,1606,VIP
CS3618,2014-10-28,23,1539,VIP
CS3619,2015-03-12,25,1740,VIP
CS3620,2015-02-25,22,1518,VIP
CS3621,2014-12-27,28,1885,VIP
CS3622,2015-03-03,24,1760,VIP
CS3623,2015-01-16,22,1539,VIP
CS3624,2014-10-12,23,1613,VIP
CS3625,2015-01-09,16,1087,Gold
CS3626,2015-01-01,23,1521,VIP
CS3627,2014-11-30,19,1259,Gold
CS3628,2015-01-30,21,1296,Gold
CS3629,2015-03-15,20,1364,Gold
CS3630,2015-02-23,25,1821,VIP
CS3631,2015-02-12,22,1481,VIP
CS3632,2015-03-13,27,1947,VIP
CS3633,2014-12-13,17,1263,Gold
CS3634,2014-12-12,15,1008,Gold
CS3635,2015-02-03,22,1559,VIP
CS3636,2015-03-05,14,932,Silver
CS3637,2015-02-08,25,1752,VIP
CS3638,2015-01-25,13,868,Silver
CS3639,2015-03-09,20,1396,Gold
CS3640,2015-02-07,17,1117,Gold
CS3641,2015-02-08,21,1454,VIP
CS3642,2014-08-07,14,977,Silver
CS3643,2015-01-10,18,1153,Gold
CS3644,2015-02-11,18,1188,Gold
CS3645,2015-02-07,27,1887,VIP
CS3646,2015-01-06,22,1494,VIP
CS3647,2015-03-03,19,1223,Gold
CS3648,2015-03-13,17,1054,Gold
CS3649,2015-02-26,21,1450,VIP
CS3650,2014-11-08,20,1353,Gold
CS3651,2014-09-19,18,1285,Gold
CS3652,2015-02-07,19,1362,Gold
CS3653,2015-02-17,22,1456,VIP
CS3654,2015-02-05,19,1627,VIP
CS3655,2015-01-29,22,1428,VIP
CS3656,2014-06-12,17,1237,Gold
CS3657,2015-01-23,22,1560,VIP
CS3658,2015-01-29,27,1732,VIP
CS3659,2015-02-15,21,1529,VIP
CS3660,2015-02-06,16,1148,Gold
CS3661,2015-03-09,24,1614,VIP
CS3662,2015-02-04,23,1721,VIP
CS3663,2015-02-01,17,1177,Gold
CS3664,2015-03-06,20,1462,VIP
CS3665,2014-12-28,14,1040,Gold
CS3666,2014-10-19,19,1333,Gold
CS3667,2015-02-17,19,1286,Gold
CS3668,2014-11-02,17,1276,Gold
CS3669,2015-03-09,15,1109,Gold
CS3670,2015-02-24,20,1344,Gold
CS3671,2014-11-28,21,1341,Gold
CS3672,2015-01-23,20,1546,VIP
CS3673,2015-03-14,24,1954,VIP
CS3674,2014-08-24,17,1181,Gold
CS3675,2015-02-07,17,1157,Gold
CS3676,2015-02-03,20,1273,Gold
CS3677,2015-03-03,12,784,Silver
CS3678,2015-01-31,18,1306,Gold
CS3679,2014-07-17,20,1326,Gold
CS3680,2014-12-17,13,1036,Gold
CS3681,2015-03-12,21,1329,Gold
CS3682,2014-09-05,19,1344,Gold
CS3683,2015-02-25,21,1535,VIP
CS3684,2013-11-01,15,1008,Gold
CS3685,2015-03-05,24,1601,VIP
CS3686,2014-10-28,19,1345,Gold
CS3687,2015-02-15,15,1108,Gold
CS3688,2015-03-01,27,2014,VIP
CS3689,2015-01-02,21,1515,VIP
CS3690,2015-02-25,19,1362,Gold
CS3691,2014-07-29,15,1027,Gold
CS3692,2015-01-19,25,1804,VIP
CS3693,2014-06-11,16,1182,Gold
CS3694,2014-12-22,19,1377,Gold
CS3695,2015-03-14,24,1587,VIP
CS3696,2014-08-23,21,1387,Gold
CS3697,2015-03-05,21,1521,VIP
CS3698,2015-03-05,14,854,Silver
CS3699,2015-02-18,24,1692,VIP
CS3700,2015-02-11,11,884,Silver
CS3701,2014-10-13,16,1296,Gold
CS3702,2015-01-10,30,2175,VIP
CS3703,2014-11-27,19,1340,Gold
CS3704,2014-08-08,17,1188,Gold
CS3705,2015-01-13,23,1684,VIP
CS3706,2015-03-05,29,1929,VIP
CS3707,2015-03-06,18,1226,Gold
CS3708,2015-03-01,20,1520,VIP
CS3709,2015-01-19,15,1040,Gold
CS3710,2015-03-14,22,1446,VIP
CS3711,2014-07-19,24,1852,VIP
CS3712,2015-02-24,20,1497,VIP
CS3713,2015-01-23,25,1752,VIP
CS3714,2015-02-10,22,1612,VIP
CS3715,2015-02-25,19,1382,Gold
CS3716,2015-02-13,14,919,Silver
CS3717,2014-11-10,11,614,Silver
CS3718,2015-01-05,21,1485,VIP
CS3719,2015-03-10,18,1430,VIP
CS3720,2015-01-23,17,1162,Gold
CS3721,2015-03-07,29,1965,VIP
CS3722,2015-01-29,13,901,Silver
CS3723,2015-02-05,19,1372,Gold
CS3724,2014-08-26,18,1235,Gold
CS3725,2015-02-24,14,921,Silver
CS3726,2015-02-23,27,1927,VIP
CS3727,2014-11-29,25,1839,VIP
CS3728,2015-02-25,15,1006,Gold
CS3729,2014-12-19,22,1618,VIP
CS3730,2015-03-01,17,1270,Gold
CS3731,2014-12-31,16,1043,Gold
CS3732,2014-09-27,18,1283,Gold
CS3733,2015-03-15,22,1593,VIP
CS3734,2014-12-06,20,1355,Gold
CS3735,2014-08-01,25,1776,VIP
CS3736,2014-12-07,20,1314,Gold
CS3737,2015-03-08,15,1111,Gold
CS3738,2015-02-09,19,1165,Gold
CS3739,2015-02-20,25,1657,VIP
CS3740,2015-03-11,17,1071,Gold
CS3741,2015-03-06,19,1305,Gold
CS3742,2015-03-07,21,1413,VIP
CS3743,2015-02-25,19,1424,VIP
CS3744,2015-03-12,22,1654,VIP
CS3745,2015-01-03,17,1178,Gold
CS3746,2015-01-02,19,1475,VIP
CS3747,2015-03-06,20,1449,VIP
CS3748,2014-11-23,13,829,Silver
CS3749,2015-03-04,23,1658,VIP
CS3750,2015-02-16,17,1262,Gold
CS3751,2015-02-07,21,1515,VIP
CS3752,2015-02-12,26,1922,VIP
CS3753,2014-12-03,20,1412,VIP
CS3754,2014-12-11,25,1886,VIP
CS3755,2015-01-01,22,1442,VIP
CS3756,2015-02-14,19,1271,Gold
CS3757,2014-09-30,22,1559,VIP
CS3758,2014-07-25,22,1493,VIP
CS3759,2014-11-19,23,1646,VIP
CS3760,2014-09-28,22,1348,Gold
CS3761,2015-02-12,24,1732,VIP
CS3762,2015-02-24,22,1508,VIP
CS3763,2015-03-15,15,1101,Gold
CS3764,2014-12-20,16,926,Silver
CS3765,2014-12-31,17,1080,Gold
CS3766,2014-09-19,7,561,Silver
CS3767,2015-01-03,21,1336,Gold
CS3768,2015-02-21,21,1597,VIP
CS3769,2015-02-27,22,1403,VIP
CS3770,2015-02-10,28,1914,VIP
CS3771,2015-03-04,24,1777,VIP
CS3772,2014-12-25,18,1137,Gold
CS3773,2015-02-27,21,1431,VIP
CS3774,2014-04-13,18,1199,Gold
CS3775,2015-02-27,26,1773,VIP
CS3776,2015-01-06,23,1698,VIP
CS3777,2015-03-07,22,1591,VIP
CS3778,2015-02-20,31,2055,VIP
CS3779,2015-03-06,20,1494,VIP
CS3780,2015-02-03,13,794,Silver
CS3781,2015-03-15,12,885,Silver
CS3782,2014-08-09,14,1088,Gold
CS3783,2015-02-20,19,1505,VIP
CS3784,2015-01-01,18,1268,Gold
CS3785,2015-01-27,21,1616,VIP
CS3786,2015-01-29,18,1254,Gold
CS3787,2015-03-12,22,1558,VIP
CS3788,2015-01-03,22,1292,Gold
CS3789,2015-03-16,20,1509,VIP
CS3790,2015-03-16,19,1410,VIP
CS3791,2015-03-16,25,1761,VIP
CS3792,2014-11-12,13,1017,Gold
CS3793,2015-02-18,27,1694,VIP
CS3794,2015-01-17,25,1704,VIP
CS3795,2015-02-16,26,1885,VIP
CS3796,2015-02-10,19,1312,Gold
CS3797,2015-03-12,19,1273,Gold
CS3798,2014-12-07,19,1458,VIP
CS3799,2014-10-16,36,2513,VIP
CS3800,2015-03-06,16,1022,Gold
CS3801,2015-01-15,20,1422,VIP
CS3802,2015-02-18,25,1794,VIP
CS3803,2014-03-26,14,951,Silver
CS3804,2014-07-20,21,1591,VIP
CS3805,2014-12-11,35,2453,VIP
CS3806,2014-10-07,14,1030,Gold
CS3807,2015-01-04,20,1522,VIP
CS3808,2015-02-13,26,2058,VIP
CS3809,2015-02-08,21,1418,VIP
CS3810,2014-08-16,14,1027,Gold
CS3811,2014-12-07,18,1386,Gold
CS3812,2015-02-20,26,1789,VIP
CS3813,2014-12-18,24,1641,VIP
CS3814,2015-01-31,17,1228,Gold
CS3815,2014-09-04,14,1018,Gold
CS3816,2015-02-07,19,1376,Gold
CS3817,2015-02-28,29,2094,VIP
CS3818,2014-11-19,18,1299,Gold
CS3819,2014-09-26,27,1920,VIP
CS3820,2014-12-29,20,1314,Gold
CS3821,2015-02-10,30,2240,VIP
CS3822,2015-03-11,29,2101,VIP
CS3823,2015-03-12,24,1699,VIP
CS3824,2015-01-01,22,1420,VIP
CS3825,2014-10-14,17,1193,Gold
CS3826,2015-02-07,24,1583,VIP
CS3827,2014-07-25,21,1487,VIP
CS3828,2014-12-16,28,2055,VIP
CS3829,2015-02-06,19,1273,Gold
CS3830,2015-01-09,21,1526,VIP
CS3831,2015-02-24,20,1317,Gold
CS3832,2015-02-03,21,1450,VIP
CS3833,2014-09-30,19,1339,Gold
CS3834,2015-03-05,23,1642,VIP
CS3835,2014-10-09,9,659,Silver
CS3836,2015-02-11,22,1541,VIP
CS3837,2014-07-26,11,799,Silver
CS3838,2014-10-12,18,1311,Gold
CS3839,2015-02-27,29,2028,VIP
CS3840,2014-12-06,25,1558,VIP
CS3841,2014-09-07,20,1193,Gold
CS3842,2014-09-16,29,2124,VIP
CS3843,2014-11-20,18,1373,Gold
CS3844,2014-12-12,22,1544,VIP
CS3845,2015-02-18,17,1246,Gold
CS3846,2015-03-07,18,1063,Gold
CS3847,2014-01-18,20,1266,Gold
CS3848,2014-08-03,23,1607,VIP
CS3849,2014-08-16,20,1372,Gold
CS3850,2015-03-16,19,1462,VIP
CS3851,2015-01-31,28,2072,VIP
CS3852,2015-02-26,20,1190,Gold
CS3853,2014-12-01,19,1382,Gold
CS3854,2015-02-14,18,1477,VIP
CS3855,2015-02-19,16,1096,Gold
CS3856,2014-09-12,14,925,Silver
CS3857,2014-12-29,19,1227,Gold
CS3858,2014-09-24,15,1105,Gold
CS3859,2014-11-26,19,1322,Gold
CS3860,2015-03-07,21,1653,VIP
CS3861,2015-02-17,16,1101,Gold
CS3862,2015-01-30,22,1571,VIP
CS3863,2015-02-13,23,1663,VIP
CS3864,2014-10-29,25,1880,VIP
CS3865,2014-11-04,17,1248,Gold
CS3866,2015-03-15,17,1200,Gold
CS3867,2014-08-20,15,969,Silver
CS3868,2015-02-28,24,1650,VIP
CS3869,2014-08-14,22,1647,VIP
CS3870,2015-02-25,14,1108,Gold
CS3871,2015-03-14,21,1402,VIP
CS3872,2015-03-01,17,1199,Gold
CS3873,2015-02-26,17,1112,Gold
CS3874,2015-03-05,21,1473,VIP
CS3875,2014-11-28,22,1460,VIP
CS3876,2015-01-27,29,1993,VIP
CS3877,2015-03-13,22,1383,Gold
CS3878,2015-02-27,14,1060,Gold
CS3879,2015-02-11,24,1920,VIP
CS3880,2014-09-28,22,1618,VIP
CS3881,2015-03-14,20,1439,VIP
CS3882,2014-12-30,19,1415,VIP
CS3883,2014-12-27,21,1546,VIP
CS3884,2015-03-06,24,1859,VIP
CS3885,2015-03-02,28,2129,VIP
CS3886,2014-12-13,19,1378,Gold
CS3887,2015-01-24,18,1366,Gold
CS3888,2015-02-18,20,1339,Gold
CS3889,2014-09-25,21,1374,Gold
CS3890,2015-02-21,20,1514,VIP
CS3891,2015-03-05,21,1402,VIP
CS3892,2014-10-20,13,863,Silver
CS3893,2015-02-19,18,1289,Gold
CS3894,2014-12-24,23,1765,VIP
CS3895,2014-12-11,25,1562,VIP
CS3896,2015-02-18,18,1320,Gold
CS3897,2015-01-11,30,2141,VIP
CS3898,2014-11-20,22,1498,VIP
CS3899,2015-01-26,17,1260,Gold
CS3900,2015-03-15,30,2077,VIP
CS3901,2015-01-31,17,1145,Gold
CS3902,2015-02-15,16,1126,Gold
CS3903,2014-10-28,21,1548,VIP
CS3904,2015-02-18,24,1704,VIP
CS3905,2014-07-14,13,854,Silver
CS3906,2014-12-13,18,1321,Gold
CS3907,2015-03-05,24,1810,VIP
CS3908,2015-01-29,20,1553,VIP
CS3909,2014-12-12,28,1832,VIP
CS3910,2015-03-02,20,1331,Gold
CS3911,2015-03-06,31,2229,VIP
CS3912,2014-08-14,20,1263,Gold
CS3913,2014-11-19,17,1159,Gold
CS3914,2015-01-25,21,1465,VIP
CS3915,2014-07-20,18,1208,Gold
CS3916,2014-12-12,15,1154,Gold
CS3917,2015-02-28,22,1637,VIP
CS3918,2015-03-05,27,2046,VIP
CS3919,2015-02-20,21,1478,VIP
CS3920,2015-01-29,17,1289,Gold
CS3921,2014-11-23,17,1272,Gold
CS3922,2015-01-24,11,775,Silver
CS3923,2014-08-11,21,1479,VIP
CS3924,2015-01-20,28,2075,VIP
CS3925,2015-03-08,19,1276,Gold
CS3926,2015-03-15,20,1454,VIP
CS3927,2014-11-15,26,1854,VIP
CS3928,2014-11-02,24,1616,VIP
CS3929,2015-03-14,22,1559,VIP
CS3930,2014-09-02,17,1234,Gold
CS3931,2014-07-31,10,648,Silver
CS3932,2015-02-03,20,1466,VIP
CS3933,2014-11-01,24,1694,VIP
CS3934,2014-11-10,22,1532,VIP
CS3935,2015-02-03,23,1549,VIP
CS3936,2014-12-08,21,1470,VIP
CS3937,2014-10-10,16,1149,Gold
CS3938,2014-06-12,15,963,Silver
CS3939,2015-02-21,20,1344,Gold
CS3940,2015-03-06,16,1021,Gold
CS3941,2014-11-17,23,1575,VIP
CS3942,2015-03-10,21,1428,VIP
CS3943,2015-02-20,22,1522,VIP
CS3944,2015-01-24,18,1348,Gold
CS3945,2015-01-19,18,1316,Gold
CS3946,2015-02-03,24,1348,Gold
CS3947,2015-02-12,23,1708,VIP
CS3948,2015-03-06,28,2158,VIP
CS3949,2015-03-02,14,958,Silver
CS3950,2015-02-15,19,1249,Gold
CS3951,2014-12-23,17,1239,Gold
CS3952,2015-02-17,18,1190,Gold
CS3953,2014-11-14,23,1675,VIP
CS3954,2015-02-27,23,1738,VIP
CS3955,2015-03-04,17,1230,Gold
CS3956,2015-03-07,22,1665,VIP
CS3957,2015-02-12,19,1288,Gold
CS3958,2015-03-15,23,1534,VIP
CS3959,2015-03-12,19,1344,Gold
CS3960,2015-02-27,19,1416,VIP
CS3961,2015-01-20,20,1439,VIP
CS3962,2015-03-14,16,1224,Gold
CS3963,2015-02-26,23,1629,VIP
CS3964,2015-03-08,25,1871,VIP
CS3965,2014-11-20,14,952,Silver
CS3966,2015-02-26,21,1523,VIP
CS3967,2014-11-22,16,1215,Gold
CS3968,2015-02-07,23,1662,VIP
CS3969,2015-01-08,22,1448,VIP
CS3970,2015-03-09,20,1427,VIP
CS3971,2014-09-17,20,1309,Gold
CS3972,2015-02-24,27,1956,VIP
CS3973,2015-01-06,15,968,Silver
CS3974,2014-11-27,17,1240,Gold
CS3975,2015-02-04,32,2327,VIP
CS3976,2014-03-07,15,1099,Gold
CS3977,2014-12-08,15,1051,Gold
CS3978,2014-11-29,17,1066,Gold
CS3979,2014-11-28,26,1924,VIP
CS3980,2015-02-07,14,995,Silver
CS3981,2015-03-02,21,1595,VIP
CS3982,2015-03-06,16,1102,Gold
CS3983,2015-03-03,26,2022,VIP
CS3984,2015-03-02,19,1229,Gold
CS3985,2015-01-28,20,1317,Gold
CS3986,2014-12-05,18,1252,Gold
CS3987,2015-02-11,19,1367,Gold
CS3988,2014-12-17,20,1350,Gold
CS3989,2015-01-27,17,1046,Gold
CS3990,2014-12-03,23,1759,VIP
CS3991,2015-03-08,23,1593,VIP
CS3992,2015-03-12,14,920,Silver
CS3993,2015-03-12,20,1385,Gold
CS3994,2015-03-13,19,1274,Gold
CS3995,2015-02-14,15,1044,Gold
CS3996,2015-01-29,25,1745,VIP
CS3997,2015-03-06,19,1323,Gold
CS3998,2015-03-02,18,1353,Gold
CS3999,2015-01-08,23,1703,VIP
CS4000,2014-11-28,20,1369,Gold
CS4001,2015-02-05,30,2086,VIP
CS4002,2015-01-10,21,1408,VIP
CS4003,2015-01-29,21,1360,Gold
CS4004,2015-03-02,23,1683,VIP
CS4005,2015-02-23,20,1313,Gold
CS4006,2014-12-29,19,1206,Gold
CS4007,2015-02-05,21,1464,VIP
CS4008,2014-12-10,17,1246,Gold
CS4009,2015-02-06,12,761,Silver
CS4010,2015-03-12,11,714,Silver
CS4011,2015-02-14,24,1671,VIP
CS4012,2015-01-11,24,1510,VIP
CS4013,2015-02-25,19,1474,VIP
CS4014,2014-10-21,29,2133,VIP
CS4015,2014-12-28,18,1372,Gold
CS4016,2015-02-23,24,1673,VIP
CS4017,2015-02-21,17,1357,Gold
CS4018,2015-01-19,20,1463,VIP
CS4019,2015-02-26,19,1251,Gold
CS4020,2014-07-16,16,1154,Gold
CS4021,2014-12-02,12,918,Silver
CS4022,2015-01-26,24,1840,VIP
CS4023,2015-02-14,25,1811,VIP
CS4024,2014-12-19,19,1444,VIP
CS4025,2014-07-24,22,1612,VIP
CS4026,2015-03-04,20,1351,Gold
CS4027,2014-11-01,21,1467,VIP
CS4028,2014-09-09,19,1416,VIP
CS4029,2014-12-26,18,1284,Gold
CS4030,2015-01-12,26,1979,VIP
CS4031,2015-01-21,18,1436,VIP
CS4032,2015-01-18,20,1487,VIP
CS4033,2015-01-25,22,1638,VIP
CS4034,2015-02-12,23,1631,VIP
CS4035,2015-03-10,19,1308,Gold
CS4036,2014-12-16,13,822,Silver
CS4037,2015-02-21,23,1372,Gold
CS4038,2015-01-26,17,1269,Gold
CS4039,2015-03-16,23,1753,VIP
CS4040,2014-12-23,14,768,Silver
CS4041,2014-12-29,16,1056,Gold
CS4042,2015-01-05,12,841,Silver
CS4043,2015-01-11,18,1283,Gold
CS4044,2015-02-07,20,1370,Gold
CS4045,2015-01-15,15,945,Silver
CS4046,2014-12-13,11,788,Silver
CS4047,2015-02-06,17,1221,Gold
CS4048,2015-02-12,31,2358,VIP
CS4049,2014-12-07,22,1322,Gold
CS4050,2014-11-17,22,1553,VIP
CS4051,2015-03-01,17,1221,Gold
CS4052,2015-01-15,14,966,Silver
CS4053,2015-02-24,21,1435,VIP
CS4054,2015-02-18,27,1691,VIP
CS4055,2014-10-16,17,1063,Gold
CS4056,2014-12-07,19,1358,Gold
CS4057,2015-01-17,15,975,Silver
CS4058,2014-08-03,16,1117,Gold
CS4059,2014-11-18,19,1274,Gold
CS4060,2014-10-30,16,1200,Gold
CS4061,2014-12-13,15,1037,Gold
CS4062,2015-03-13,21,1438,VIP
CS4063,2015-02-12,19,1300,Gold
CS4064,2015-03-16,26,1778,VIP
CS4065,2015-02-13,28,1996,VIP
CS4066,2015-02-19,22,1554,VIP
CS4067,2015-02-14,16,1223,Gold
CS4068,2015-03-13,19,1414,VIP
CS4069,2014-09-14,17,1127,Gold
CS4070,2015-03-15,28,1941,VIP
CS4071,2015-01-16,22,1549,VIP
CS4072,2015-01-30,17,1214,Gold
CS4073,2015-02-22,18,1226,Gold
CS4074,2014-12-05,34,2462,VIP
CS4075,2014-12-13,21,1660,VIP
CS4076,2015-03-10,26,1873,VIP
CS4077,2015-03-15,26,1634,VIP
CS4078,2015-02-21,21,1419,VIP
CS4079,2014-12-18,14,934,Silver
CS4080,2015-01-08,23,1646,VIP
CS4081,2015-02-25,25,1715,VIP
CS4082,2015-03-13,22,1611,VIP
CS4083,2015-02-06,24,1761,VIP
CS4084,2015-02-11,13,913,Silver
CS4085,2015-03-04,17,1211,Gold
CS4086,2014-08-24,22,1345,Gold
